Employee_ID,First_Name,Last_Name,Age,Status,Join_Date,Salary,Email,Phone,Performance_Score,Remote_Work,Age_Group,Department,Region,Year,Performance_Score_Group,Remote_Work_Group
EMP1349,Eva,Davis,40,Active,2022-06-09,69317.33,eva.davis@example.com,528-928-6645,Good,False,Late Middle Age,Admin,Texas,2022,3,No
EMP1350,Bob,Brown,35,Pending,2023-07-04,84706.17,bob.brown@example.com,491-111-0960,Average,False,Early Middle Age,HR,New York,2023,2,No
EMP1351,Heidi,Smith,25,Active,2022-03-21,73255.21,heidi.smith@example.com,798-178-9045,Average,False,Young Adults,Admin,California,2022,2,No
EMP1352,Frank,Smith,40,Pending,2023-05-02,59528.71,frank.smith@example.com,337-861-3714,Poor,False,Late Middle Age,HR,Florida,2023,1,No
EMP1353,David,Garcia,40,Inactive,2021-10-15,70401.37,david.garcia@example.com,766-053-8443,Good,True,Late Middle Age,HR,New York,2021,3,Yes
EMP1354,Heidi,Garcia,30,Inactive,2021-07-28,107154.62,heidi.garcia@example.com,463-060-0024,Average,True,Early Middle Age,Admin,California,2021,2,Yes
EMP1355,Bob,Davis,30,Pending,2021-01-03,97719.88,bob.davis@example.com,895-529-6385,Excellent,False,Early Middle Age,Admin,Illinois,2021,4,No
EMP1356,Heidi,Johnson,30,Pending,2020-05-21,107327.59,heidi.johnson@example.com,396-096-2625,Poor,False,Early Middle Age,Finance,California,2020,1,No
EMP1357,Grace,Garcia,40,Inactive,2021-05-10,67687.72,grace.garcia@example.com,582-631-2818,Excellent,True,Late Middle Age,Admin,Nevada,2021,4,Yes
EMP1358,Grace,Smith,40,Pending,2022-09-08,90757.08,grace.smith@example.com,648-253-1105,Good,True,Late Middle Age,Cloud Tech,Florida,2022,3,Yes
EMP1359,Grace,Williams,30,Pending,2024-07-21,87583.42,grace.williams@example.com,920-981-959,Good,False,Early Middle Age,Cloud Tech,California,2024,3,No
EMP1360,Bob,Brown,25,Pending,2021-12-28,61643.69,bob.brown@example.com,275-233-4382,Good,True,Young Adults,Admin,Nevada,2021,3,Yes
EMP1361,Grace,Smith,35,Active,2020-07-20,68111.69,grace.smith@example.com,640-412-0910,Poor,False,Early Middle Age,Finance,Texas,2020,1,No
EMP1362,David,Smith,40,Inactive,2024-04-30,97568.88,david.smith@example.com,791-124-4210,Average,True,Late Middle Age,HR,Florida,2024,2,Yes
EMP1363,Charlie,Johnson,35,Active,2021-08-28,79118.28,charlie.johnson@example.com,753-617-0616,Poor,True,Early Middle Age,Cloud Tech,Florida,2021,1,Yes
EMP1364,Bob,Davis,30,Inactive,2022-07-21,104898.9,bob.davis@example.com,136-657-2239,Excellent,True,Early Middle Age,HR,California,2022,4,Yes
EMP1365,Frank,Davis,40,Pending,2023-11-27,81671.3,frank.davis@example.com,299-015-5798,Poor,True,Late Middle Age,Cloud Tech,Florida,2023,1,Yes
EMP1366,Alice,Miller,25,Pending,2020-08-11,97399.75,alice.miller@example.com,802-841-3907,Excellent,False,Young Adults,Cloud Tech,California,2020,4,No
EMP1367,David,Johnson,30,Active,2021-11-08,89189.43,david.johnson@example.com,882-351-304,Poor,True,Early Middle Age,Admin,Illinois,2021,1,Yes
EMP1368,David,Williams,40,Active,2023-08-04,96011.55,david.williams@example.com,231-244-7314,Average,True,Late Middle Age,DevOps,New York,2023,2,Yes
EMP1369,David,Davis,40,Inactive,2020-01-10,99331.49,david.davis@example.com,847-768-6341,Excellent,False,Late Middle Age,Sales,Florida,2020,4,No
EMP1370,Bob,Brown,30,Active,2022-01-19,72818.94,bob.brown@example.com,346-199-4236,Good,True,Early Middle Age,Cloud Tech,Illinois,2022,3,Yes
EMP1371,Eva,Garcia,40,Inactive,2023-05-07,77204.75,eva.garcia@example.com,676-945-9195,Good,True,Late Middle Age,Sales,Nevada,2023,3,Yes
EMP1372,Bob,Johnson,35,Pending,2020-12-19,106961.68,bob.johnson@example.com,639-551-7207,Poor,False,Early Middle Age,HR,Florida,2020,1,No
EMP1373,Eva,Garcia,30,Pending,2020-10-01,71923.0,eva.garcia@example.com,496-498-5600,Good,True,Early Middle Age,Sales,Texas,2020,3,Yes
EMP1374,Bob,Smith,30,Active,2022-11-12,77192.43,bob.smith@example.com,256-253-1354,Excellent,False,Early Middle Age,HR,Nevada,2022,4,No
EMP1375,Grace,Brown,40,Pending,2023-01-05,98540.3,grace.brown@example.com,251-050-5378,Good,False,Late Middle Age,Admin,Florida,2023,3,No
EMP1376,Charlie,Brown,30,Inactive,2020-10-14,63096.9,charlie.brown@example.com,538-164-9382,Average,False,Early Middle Age,Admin,Florida,2020,2,No
EMP1377,Alice,Smith,35,Active,2021-02-03,107065.12,alice.smith@example.com,184-919-6654,Average,False,Early Middle Age,Cloud Tech,Florida,2021,2,No
EMP1378,Heidi,Johnson,40,Inactive,2023-12-25,108792.43,heidi.johnson@example.com,330-770-4610,Poor,True,Late Middle Age,DevOps,Florida,2023,1,Yes
EMP1379,Bob,Smith,30,Inactive,2020-03-07,69239.7,bob.smith@example.com,729-596-3903,Excellent,False,Early Middle Age,Cloud Tech,New York,2020,4,No
EMP1380,Charlie,Garcia,40,Inactive,2023-01-30,85756.42,charlie.garcia@example.com,907-426-087,Average,True,Late Middle Age,Sales,Nevada,2023,2,Yes
EMP1381,Eva,Miller,30,Active,2024-04-05,100328.62,eva.miller@example.com,501-716-444,Average,True,Early Middle Age,HR,Illinois,2024,2,Yes
EMP1382,Grace,Brown,25,Active,2021-09-01,111236.69,grace.brown@example.com,561-857-9063,Excellent,True,Young Adults,DevOps,Nevada,2021,4,Yes
EMP1383,Eva,Jones,35,Active,2024-05-07,106832.22,eva.jones@example.com,771-591-0299,Good,True,Early Middle Age,Cloud Tech,Florida,2024,3,Yes
EMP1384,Frank,Jones,30,Active,2023-06-15,59746.45,frank.jones@example.com,215-632-1357,Good,True,Early Middle Age,DevOps,Florida,2023,3,Yes
EMP1385,David,Garcia,25,Pending,2021-07-29,91780.04,david.garcia@example.com,401-041-44,Poor,True,Young Adults,Sales,California,2021,1,Yes
EMP1386,Eva,Williams,35,Pending,2023-10-23,107062.66,eva.williams@example.com,964-229-7124,Good,True,Early Middle Age,Sales,California,2023,3,Yes
EMP1387,Grace,Davis,25,Active,2023-12-07,110625.52,grace.davis@example.com,296-718-8396,Excellent,True,Young Adults,HR,Nevada,2023,4,Yes
EMP1388,Frank,Smith,30,Inactive,2020-10-18,90419.79,frank.smith@example.com,745-731-4414,Average,True,Early Middle Age,DevOps,Florida,2020,2,Yes
EMP1389,Grace,Smith,40,Pending,2024-06-15,111608.76,grace.smith@example.com,833-117-0302,Good,True,Late Middle Age,Finance,Texas,2024,3,Yes
EMP1390,Eva,Williams,35,Inactive,2023-04-06,50173.12,eva.williams@example.com,763-715-3987,Poor,False,Early Middle Age,Finance,Florida,2023,1,No
EMP1391,Bob,Williams,40,Pending,2022-01-03,109507.44,bob.williams@example.com,547-281-2355,Good,False,Late Middle Age,DevOps,Nevada,2022,3,No
EMP1392,Grace,Garcia,30,Inactive,2021-07-03,72600.56,grace.garcia@example.com,798-363-1461,Excellent,False,Early Middle Age,Finance,New York,2021,4,No
EMP1393,Charlie,Garcia,30,Pending,2024-04-10,53388.65,charlie.garcia@example.com,491-271-1306,Poor,True,Early Middle Age,Finance,California,2024,1,Yes
EMP1394,Heidi,Williams,25,Inactive,2022-07-23,50047.32,heidi.williams@example.com,240-787-5417,Good,False,Young Adults,Cloud Tech,New York,2022,3,No
EMP1395,David,Brown,30,Active,2024-11-25,115290.79,david.brown@example.com,156-326-8684,Poor,False,Early Middle Age,DevOps,California,2024,1,No
EMP1396,Frank,Garcia,35,Pending,2023-08-21,61586.76,frank.garcia@example.com,745-106-633,Excellent,False,Early Middle Age,Cloud Tech,California,2023,4,No
EMP1397,Eva,Miller,30,Active,2023-12-12,56662.86,eva.miller@example.com,362-948-9785,Average,True,Early Middle Age,Finance,Nevada,2023,2,Yes
EMP1398,Bob,Garcia,30,Pending,2023-10-24,85547.87,bob.garcia@example.com,103-131-0093,Excellent,True,Early Middle Age,Sales,New York,2023,4,Yes
EMP1399,Frank,Smith,25,Active,2022-09-05,54957.98,frank.smith@example.com,318-143-9665,Excellent,True,Young Adults,Finance,Nevada,2022,4,Yes
EMP1400,Bob,Garcia,25,Inactive,2020-10-07,76790.47,bob.garcia@example.com,134-732-3548,Excellent,True,Young Adults,HR,California,2020,4,Yes
EMP1401,Charlie,Brown,30,Pending,2020-01-18,92722.35,charlie.brown@example.com,401-289-7431,Excellent,False,Early Middle Age,Cloud Tech,Illinois,2020,4,No
EMP1402,Frank,Williams,30,Active,2022-04-23,93125.32,frank.williams@example.com,512-257-2075,Average,False,Early Middle Age,DevOps,Nevada,2022,2,No
EMP1403,David,Smith,25,Active,2023-04-22,101100.64,david.smith@example.com,502-412-0956,Average,False,Young Adults,Cloud Tech,New York,2023,2,No
EMP1404,Grace,Garcia,35,Inactive,2023-08-13,55897.41,grace.garcia@example.com,907-371-0093,Poor,False,Early Middle Age,Admin,New York,2023,1,No
EMP1405,Eva,Brown,25,Active,2022-11-26,92484.88,eva.brown@example.com,388-221-1456,Good,True,Young Adults,DevOps,California,2022,3,Yes
EMP1406,Grace,Miller,35,Active,2022-10-10,77011.99,grace.miller@example.com,758-474-5704,Average,True,Early Middle Age,DevOps,Texas,2022,2,Yes
EMP1407,Bob,Garcia,30,Inactive,2020-09-27,77078.68,bob.garcia@example.com,458-971-4801,Average,True,Early Middle Age,Cloud Tech,California,2020,2,Yes
EMP1408,Grace,Brown,35,Active,2024-04-11,82971.02,grace.brown@example.com,632-570-3964,Good,False,Early Middle Age,Sales,Nevada,2024,3,No
EMP1409,Bob,Miller,25,Active,2021-06-20,65102.01,bob.miller@example.com,313-614-8781,Average,True,Young Adults,Sales,Texas,2021,2,Yes
EMP1410,Grace,Williams,30,Pending,2022-10-23,103697.7,grace.williams@example.com,455-696-4429,Excellent,True,Early Middle Age,HR,Nevada,2022,4,Yes
EMP1411,Grace,Garcia,25,Pending,2023-06-15,60687.63,grace.garcia@example.com,985-916-7953,Excellent,False,Young Adults,DevOps,Illinois,2023,4,No
EMP1412,Bob,Miller,30,Pending,2021-10-31,77351.21,bob.miller@example.com,107-272-8497,Good,False,Early Middle Age,Admin,New York,2021,3,No
EMP1413,Bob,Smith,35,Pending,2024-09-29,66704.62,bob.smith@example.com,247-414-0702,Poor,True,Early Middle Age,DevOps,Florida,2024,1,Yes
EMP1414,Grace,Williams,25,Pending,2020-04-22,71650.3,grace.williams@example.com,491-074-0649,Poor,True,Young Adults,Finance,Illinois,2020,1,Yes
EMP1415,Charlie,Smith,25,Active,2023-12-07,50794.54,charlie.smith@example.com,425-488-213,Good,True,Young Adults,Cloud Tech,Nevada,2023,3,Yes
EMP1416,Frank,Jones,30,Inactive,2020-12-07,76030.86,frank.jones@example.com,236-914-3074,Good,True,Early Middle Age,Sales,Nevada,2020,3,Yes
EMP1417,Eva,Johnson,25,Inactive,2021-07-11,86669.79,eva.johnson@example.com,366-614-4941,Excellent,True,Young Adults,Cloud Tech,California,2021,4,Yes
EMP1418,Bob,Garcia,40,Inactive,2020-04-23,84972.7,bob.garcia@example.com,965-923-4267,Poor,True,Late Middle Age,Finance,Illinois,2020,1,Yes
EMP1419,Frank,Miller,30,Pending,2023-10-12,100594.49,frank.miller@example.com,344-149-7825,Average,False,Early Middle Age,HR,Texas,2023,2,No
EMP1420,Alice,Johnson,25,Active,2022-08-24,75478.35,alice.johnson@example.com,612-875-8574,Excellent,False,Young Adults,Cloud Tech,New York,2022,4,No
EMP1421,Charlie,Johnson,25,Pending,2023-09-04,79355.85,charlie.johnson@example.com,676-670-8060,Good,False,Young Adults,Sales,Nevada,2023,3,No
EMP1422,Grace,Miller,35,Pending,2022-02-02,58358.07,grace.miller@example.com,294-398-5297,Poor,True,Early Middle Age,HR,Texas,2022,1,Yes
EMP1423,Alice,Williams,30,Active,2022-04-01,54824.85,alice.williams@example.com,940-626-0786,Average,False,Early Middle Age,Admin,Illinois,2022,2,No
EMP1424,Eva,Garcia,35,Pending,2022-07-24,50557.84,eva.garcia@example.com,104-159-148,Average,True,Early Middle Age,HR,Texas,2022,2,Yes
EMP1425,Eva,Jones,30,Inactive,2023-04-26,118030.04,eva.jones@example.com,750-198-0381,Excellent,True,Early Middle Age,Admin,Florida,2023,4,Yes
EMP1426,David,Smith,30,Active,2022-04-19,51673.72,david.smith@example.com,872-324-4078,Poor,False,Early Middle Age,Admin,New York,2022,1,No
EMP1427,Alice,Brown,35,Inactive,2024-10-04,101665.79,alice.brown@example.com,311-029-1812,Poor,True,Early Middle Age,Cloud Tech,Nevada,2024,1,Yes
EMP1428,David,Smith,30,Inactive,2020-05-02,118079.15,david.smith@example.com,317-087-6013,Good,True,Early Middle Age,Admin,Florida,2020,3,Yes
EMP1429,Eva,Brown,25,Pending,2022-04-25,99059.28,eva.brown@example.com,672-384-9790,Poor,False,Young Adults,Cloud Tech,New York,2022,1,No
EMP1430,Bob,Smith,30,Active,2023-07-29,107397.4,bob.smith@example.com,620-223-2882,Poor,False,Early Middle Age,Cloud Tech,Illinois,2023,1,No
EMP1431,Alice,Miller,40,Active,2021-08-20,68269.37,alice.miller@example.com,774-419-7545,Excellent,False,Late Middle Age,DevOps,New York,2021,4,No
EMP1432,Grace,Jones,35,Inactive,2021-04-23,55228.12,grace.jones@example.com,617-662-0470,Poor,True,Early Middle Age,HR,Florida,2021,1,Yes
EMP1433,Bob,Garcia,30,Inactive,2022-08-12,71982.33,bob.garcia@example.com,960-940-9704,Average,False,Early Middle Age,Cloud Tech,New York,2022,2,No
EMP1434,Frank,Brown,30,Inactive,2021-06-26,109673.75,frank.brown@example.com,277-402-5882,Excellent,False,Early Middle Age,Finance,California,2021,4,No
EMP1435,Eva,Garcia,30,Inactive,2020-10-30,56384.9,eva.garcia@example.com,586-812-2594,Excellent,True,Early Middle Age,Cloud Tech,New York,2020,4,Yes
EMP1436,Frank,Garcia,40,Pending,2021-09-04,68211.68,frank.garcia@example.com,724-461-7678,Good,False,Late Middle Age,Sales,Texas,2021,3,No
EMP1437,Alice,Garcia,40,Pending,2023-01-31,67489.68,alice.garcia@example.com,298-842-5994,Poor,False,Late Middle Age,Finance,Illinois,2023,1,No
EMP1438,Charlie,Davis,25,Active,2020-09-24,63869.31,charlie.davis@example.com,996-100-2310,Good,False,Young Adults,Cloud Tech,Texas,2020,3,No
EMP1439,Bob,Williams,30,Active,2020-02-14,119801.3,bob.williams@example.com,775-331-2660,Average,True,Early Middle Age,Sales,California,2020,2,Yes
EMP1440,Heidi,Smith,30,Active,2020-03-28,115959.65,heidi.smith@example.com,941-017-589,Excellent,True,Early Middle Age,Cloud Tech,California,2020,4,Yes
EMP1441,Grace,Garcia,40,Inactive,2023-10-31,79866.48,grace.garcia@example.com,251-762-9832,Excellent,True,Late Middle Age,Finance,Texas,2023,4,Yes
EMP1442,Charlie,Smith,35,Active,2020-03-11,92987.46,charlie.smith@example.com,477-433-2682,Excellent,True,Early Middle Age,HR,Florida,2020,4,Yes
EMP1443,Eva,Garcia,40,Inactive,2020-05-04,56140.51,eva.garcia@example.com,190-130-2055,Average,False,Late Middle Age,Finance,Illinois,2020,2,No
EMP1444,Grace,Brown,30,Active,2023-07-15,119586.11,grace.brown@example.com,981-528-7338,Average,True,Early Middle Age,DevOps,Illinois,2023,2,Yes
EMP1445,Alice,Williams,40,Inactive,2023-01-20,104700.46,alice.williams@example.com,785-598-2175,Good,True,Late Middle Age,DevOps,California,2023,3,Yes
EMP1446,Frank,Williams,40,Active,2021-10-15,91798.14,frank.williams@example.com,619-128-4116,Good,False,Late Middle Age,HR,New York,2021,3,No
EMP1447,Eva,Miller,25,Inactive,2024-04-19,90879.22,eva.miller@example.com,309-850-3445,Good,False,Young Adults,Finance,Illinois,2024,3,No
EMP1448,Charlie,Davis,25,Active,2021-06-29,87358.27,charlie.davis@example.com,512-418-9388,Poor,False,Young Adults,Admin,Nevada,2021,1,No
EMP1449,Alice,Miller,30,Inactive,2024-09-14,119407.93,alice.miller@example.com,846-908-1973,Excellent,True,Early Middle Age,Sales,Florida,2024,4,Yes
EMP1450,David,Miller,30,Pending,2022-01-04,113978.6,david.miller@example.com,564-350-22,Excellent,True,Early Middle Age,HR,Nevada,2022,4,Yes
EMP1451,Frank,Miller,30,Pending,2021-01-20,108568.78,frank.miller@example.com,850-371-9904,Good,True,Early Middle Age,Sales,New York,2021,3,Yes
EMP1452,Heidi,Miller,30,Inactive,2020-03-18,56318.02,heidi.miller@example.com,169-918-7239,Excellent,False,Early Middle Age,HR,New York,2020,4,No
EMP1453,David,Miller,25,Active,2021-11-10,114252.73,david.miller@example.com,107-835-6742,Good,False,Young Adults,Sales,Florida,2021,3,No
EMP1454,Charlie,Jones,35,Inactive,2020-05-01,51533.9,charlie.jones@example.com,389-608-6,Poor,True,Early Middle Age,DevOps,New York,2020,1,Yes
EMP1455,Charlie,Williams,25,Active,2022-02-04,99317.66,charlie.williams@example.com,662-668-216,Poor,False,Young Adults,Sales,California,2022,1,No
EMP1456,Bob,Miller,35,Active,2020-11-18,101264.64,bob.miller@example.com,195-535-6032,Average,False,Early Middle Age,HR,California,2020,2,No
EMP1457,Heidi,Garcia,35,Pending,2023-11-21,112272.02,heidi.garcia@example.com,190-368-9002,Poor,False,Early Middle Age,Admin,Nevada,2023,1,No
EMP1458,Frank,Williams,30,Active,2022-02-13,71477.63,frank.williams@example.com,102-724-054,Good,True,Early Middle Age,DevOps,Illinois,2022,3,Yes
EMP1459,Charlie,Williams,30,Pending,2023-03-19,77412.1,charlie.williams@example.com,934-296-7110,Poor,False,Early Middle Age,DevOps,Texas,2023,1,No
EMP1460,Alice,Johnson,30,Pending,2021-03-28,94775.27,alice.johnson@example.com,483-753-7457,Average,False,Early Middle Age,Sales,California,2021,2,No
EMP1461,Heidi,Jones,30,Active,2021-05-02,74276.71,heidi.jones@example.com,438-458-8104,Excellent,True,Early Middle Age,HR,Nevada,2021,4,Yes
EMP1462,Bob,Miller,35,Inactive,2021-03-05,67467.86,bob.miller@example.com,697-413-2833,Good,True,Early Middle Age,Finance,Texas,2021,3,Yes
EMP1463,Eva,Smith,25,Active,2022-03-01,80675.41,eva.smith@example.com,831-520-3770,Excellent,False,Young Adults,DevOps,Texas,2022,4,No
EMP1464,Charlie,Brown,40,Inactive,2023-01-23,76274.33,charlie.brown@example.com,704-496-409,Average,False,Late Middle Age,Finance,Florida,2023,2,No
EMP1465,David,Davis,30,Active,2021-08-26,51405.46,david.davis@example.com,496-706-6702,Average,True,Early Middle Age,Finance,Texas,2021,2,Yes
EMP1466,Bob,Garcia,25,Inactive,2020-11-25,101238.96,bob.garcia@example.com,362-680-4084,Average,True,Young Adults,HR,New York,2020,2,Yes
EMP1467,Bob,Smith,35,Inactive,2023-12-13,52169.52,bob.smith@example.com,954-930-595,Excellent,False,Early Middle Age,Sales,Illinois,2023,4,No
EMP1468,Charlie,Jones,30,Active,2020-07-26,73176.62,charlie.jones@example.com,601-864-8768,Excellent,False,Early Middle Age,Finance,New York,2020,4,No
EMP1469,Grace,Brown,30,Pending,2021-06-27,96241.85,grace.brown@example.com,984-267-3203,Excellent,False,Early Middle Age,DevOps,Nevada,2021,4,No
EMP1470,Bob,Jones,25,Pending,2024-09-16,84366.38,bob.jones@example.com,413-845-9608,Excellent,False,Young Adults,Finance,Illinois,2024,4,No
EMP1471,Alice,Garcia,40,Pending,2023-07-04,92015.09,alice.garcia@example.com,454-490-1494,Average,True,Late Middle Age,Cloud Tech,California,2023,2,Yes
EMP1472,Alice,Williams,30,Inactive,2020-06-16,83149.95,alice.williams@example.com,427-707-0704,Average,False,Early Middle Age,Admin,Nevada,2020,2,No
EMP1473,Grace,Brown,40,Inactive,2020-07-05,94930.65,grace.brown@example.com,783-609-1497,Good,False,Late Middle Age,Finance,Nevada,2020,3,No
EMP1474,Frank,Williams,40,Inactive,2020-04-01,68430.72,frank.williams@example.com,517-244-4722,Good,True,Late Middle Age,HR,New York,2020,3,Yes
EMP1475,David,Garcia,35,Active,2024-03-20,98752.97,david.garcia@example.com,229-031-0286,Excellent,False,Early Middle Age,Sales,Texas,2024,4,No
EMP1476,Frank,Smith,30,Active,2023-02-07,54268.86,frank.smith@example.com,950-830-4404,Poor,True,Early Middle Age,Finance,Illinois,2023,1,Yes
EMP1477,Grace,Garcia,30,Pending,2024-12-10,66494.94,grace.garcia@example.com,809-351-1870,Poor,False,Early Middle Age,DevOps,Florida,2024,1,No
EMP1478,Grace,Smith,25,Pending,2024-06-27,90003.98,grace.smith@example.com,813-359-5615,Average,False,Young Adults,Sales,Illinois,2024,2,No
EMP1479,Charlie,Brown,25,Active,2021-03-09,106592.25,charlie.brown@example.com,420-595-5656,Average,True,Young Adults,Finance,New York,2021,2,Yes
EMP1480,Grace,Brown,25,Active,2024-08-11,93905.83,grace.brown@example.com,490-250-4289,Average,True,Young Adults,DevOps,Florida,2024,2,Yes
EMP1481,Eva,Miller,35,Active,2022-03-05,88945.49,eva.miller@example.com,193-588-9535,Good,False,Early Middle Age,DevOps,Texas,2022,3,No
EMP1482,Eva,Jones,30,Pending,2023-06-30,91130.33,eva.jones@example.com,902-611-3988,Good,False,Early Middle Age,Finance,Texas,2023,3,No
EMP1483,Bob,Miller,40,Pending,2023-04-19,90787.4,bob.miller@example.com,868-180-9787,Average,False,Late Middle Age,Admin,New York,2023,2,No
EMP1484,Bob,Jones,25,Inactive,2024-11-11,87494.34,bob.jones@example.com,754-394-3534,Average,True,Young Adults,Sales,Texas,2024,2,Yes
EMP1485,Grace,Miller,35,Inactive,2023-03-17,92627.35,grace.miller@example.com,375-137-6514,Average,False,Early Middle Age,Finance,Nevada,2023,2,No
EMP1486,Eva,Williams,40,Pending,2023-10-26,98556.29,eva.williams@example.com,881-579-3762,Poor,True,Late Middle Age,Admin,Illinois,2023,1,Yes
EMP1487,Frank,Brown,30,Inactive,2021-07-04,112792.2,frank.brown@example.com,928-369-2943,Good,True,Early Middle Age,Cloud Tech,Nevada,2021,3,Yes
EMP1488,Eva,Smith,35,Pending,2023-11-03,56875.22,eva.smith@example.com,551-166-8296,Poor,False,Early Middle Age,HR,Florida,2023,1,No
EMP1489,Charlie,Jones,35,Inactive,2021-07-05,101015.96,charlie.jones@example.com,327-021-6486,Poor,True,Early Middle Age,DevOps,Florida,2021,1,Yes
EMP1490,Bob,Garcia,30,Inactive,2024-02-26,83912.22,bob.garcia@example.com,120-602-1287,Average,False,Early Middle Age,Finance,New York,2024,2,No
EMP1491,Frank,Jones,25,Active,2021-09-29,99669.86,frank.jones@example.com,665-268-3414,Average,False,Young Adults,Sales,New York,2021,2,No
EMP1492,Alice,Smith,30,Active,2021-05-25,52314.97,alice.smith@example.com,599-910-1575,Excellent,False,Early Middle Age,Admin,New York,2021,4,No
EMP1493,Frank,Miller,30,Inactive,2022-10-31,77785.96,frank.miller@example.com,764-722-9811,Excellent,False,Early Middle Age,HR,California,2022,4,No
EMP1494,Alice,Jones,30,Pending,2022-07-02,62430.86,alice.jones@example.com,995-765-727,Poor,False,Early Middle Age,HR,Florida,2022,1,No
EMP1495,Frank,Davis,35,Pending,2024-08-28,98219.54,frank.davis@example.com,941-347-5097,Good,True,Early Middle Age,Admin,California,2024,3,Yes
EMP1496,Grace,Williams,25,Active,2024-10-21,65494.58,grace.williams@example.com,898-645-6521,Average,True,Young Adults,Admin,Illinois,2024,2,Yes
EMP1497,David,Brown,35,Pending,2020-02-11,110524.1,david.brown@example.com,368-499-514,Average,False,Early Middle Age,DevOps,Florida,2020,2,No
EMP1498,Alice,Smith,40,Active,2023-05-16,106060.54,alice.smith@example.com,421-447-7323,Poor,False,Late Middle Age,Admin,Nevada,2023,1,No
EMP1499,Eva,Brown,35,Inactive,2022-07-29,67639.91,eva.brown@example.com,491-342-1387,Excellent,True,Early Middle Age,Finance,Florida,2022,4,Yes
EMP1500,Grace,Davis,30,Pending,2023-09-18,117653.98,grace.davis@example.com,209-088-3069,Good,True,Early Middle Age,Cloud Tech,Texas,2023,3,Yes
EMP1501,Eva,Jones,35,Inactive,2020-05-10,73539.86,eva.jones@example.com,534-967-8273,Excellent,True,Early Middle Age,DevOps,Texas,2020,4,Yes
EMP1502,Frank,Jones,35,Pending,2023-08-27,70915.38,frank.jones@example.com,117-674-1240,Excellent,True,Early Middle Age,HR,Nevada,2023,4,Yes
EMP1503,David,Garcia,25,Pending,2021-10-16,97652.9,david.garcia@example.com,513-152-8546,Excellent,False,Young Adults,Sales,Florida,2021,4,No
EMP1504,Heidi,Davis,35,Inactive,2022-03-06,101571.25,heidi.davis@example.com,815-061-8537,Excellent,False,Early Middle Age,HR,Florida,2022,4,No
EMP1505,David,Smith,35,Active,2023-11-06,87424.46,david.smith@example.com,329-633-46,Average,True,Early Middle Age,DevOps,Nevada,2023,2,Yes
EMP1506,Frank,Garcia,30,Pending,2024-11-30,89077.36,frank.garcia@example.com,272-742-3182,Average,False,Early Middle Age,HR,New York,2024,2,No
EMP1507,Heidi,Williams,30,Pending,2024-07-13,89132.22,heidi.williams@example.com,617-893-205,Excellent,True,Early Middle Age,DevOps,California,2024,4,Yes
EMP1508,Frank,Garcia,25,Active,2024-03-04,111000.26,frank.garcia@example.com,496-935-7823,Good,False,Young Adults,Admin,California,2024,3,No
EMP1509,Frank,Johnson,35,Inactive,2022-08-07,109584.97,frank.johnson@example.com,347-769-5873,Poor,True,Early Middle Age,HR,Illinois,2022,1,Yes
EMP1510,Bob,Smith,40,Active,2024-11-11,97648.84,bob.smith@example.com,131-467-5360,Good,False,Late Middle Age,Admin,Illinois,2024,3,No
EMP1511,Grace,Johnson,25,Active,2021-12-02,78643.43,grace.johnson@example.com,275-156-2778,Good,True,Young Adults,Admin,New York,2021,3,Yes
EMP1512,Heidi,Davis,30,Active,2024-05-14,55656.8,heidi.davis@example.com,630-448-3607,Good,True,Early Middle Age,HR,Nevada,2024,3,Yes
EMP1513,Charlie,Miller,35,Active,2022-07-14,69146.95,charlie.miller@example.com,545-667-6639,Excellent,False,Early Middle Age,DevOps,Texas,2022,4,No
EMP1514,Charlie,Johnson,30,Active,2020-09-22,93013.58,charlie.johnson@example.com,473-504-7638,Average,True,Early Middle Age,Admin,Florida,2020,2,Yes
EMP1515,Grace,Williams,40,Active,2020-03-18,87364.78,grace.williams@example.com,283-199-5297,Good,False,Late Middle Age,Finance,Florida,2020,3,No
EMP1516,Alice,Garcia,35,Active,2023-10-17,50288.67,alice.garcia@example.com,615-581-07,Excellent,False,Early Middle Age,Sales,New York,2023,4,No
EMP1517,David,Miller,35,Active,2022-02-24,85233.55,david.miller@example.com,358-328-6341,Good,True,Early Middle Age,HR,New York,2022,3,Yes
EMP1518,Bob,Garcia,25,Inactive,2024-01-30,86420.19,bob.garcia@example.com,556-383-0007,Good,False,Young Adults,HR,California,2024,3,No
EMP1519,Grace,Johnson,30,Inactive,2024-03-16,63189.82,grace.johnson@example.com,186-702-4402,Excellent,False,Early Middle Age,HR,Florida,2024,4,No
EMP1520,Grace,Garcia,25,Pending,2020-09-25,64783.32,grace.garcia@example.com,304-166-2410,Average,False,Young Adults,Admin,New York,2020,2,No
EMP1521,Charlie,Davis,25,Pending,2024-06-10,52615.44,charlie.davis@example.com,186-008-9218,Average,False,Young Adults,HR,Nevada,2024,2,No
EMP1522,Eva,Miller,30,Pending,2020-04-08,96337.89,eva.miller@example.com,639-456-8043,Poor,False,Early Middle Age,Sales,Texas,2020,1,No
EMP1523,Alice,Davis,25,Inactive,2022-06-28,76617.76,alice.davis@example.com,731-497-6460,Excellent,True,Young Adults,DevOps,Texas,2022,4,Yes
